Date,Open,High,Low,Close,Volume
20180514,1.19524,1.19959,1.19231,1.19309,248683
20180515,1.19310,1.19384,1.18168,1.18203,261358
20180516,1.18205,1.18541,1.17635,1.18146,280247
20180517,1.18146,1.18373,1.17765,1.17900,298749
20180518,1.17900,1.18221,1.17498,1.17689,228839
20180520,1.17684,1.17756,1.17603,1.17651,10307
20180521,1.17651,1.17973,1.17165,1.17899,231315
20180522,1.17899,1.18296,1.17567,1.17878,256742
20180523,1.17880,1.17889,1.16758,1.17091,312862
20180524,1.17092,1.17501,1.16906,1.17219,286147
20180525,1.17220,1.17335,1.16455,1.16478,258459
20180527,1.16862,1.16920,1.16758,1.16884,14850
20180528,1.16886,1.17283,1.16073,1.16261,209832
20180529,1.16264,1.16394,1.15099,1.15375,334717
20180530,1.15375,1.16759,1.15186,1.16646,319048
20180531,1.16646,1.17243,1.16410,1.16922,289669
20180601,1.16922,1.17178,1.16170,1.16584,261741
20180603,1.16561,1.16689,1.16561,1.16672,6865
20180604,1.16670,1.17444,1.16670,1.17000,244533
20180605,1.17000,1.17324,1.16525,1.17261,256830
20180606,1.17263,1.17956,1.17139,1.17813,246259
20180607,1.17812,1.18398,1.17810,1.17931,248056
20180608,1.17931,1.18103,1.17271,1.17666,237167
20180610,1.17736,1.17857,1.17710,1.17845,6713
20180611,1.17845,1.18205,1.17715,1.17725,208809
20180612,1.17726,1.18088,1.17334,1.17475,237592
20180613,1.17475,1.18047,1.17254,1.18032,241901
20180614,1.18030,1.18516,1.15607,1.15633,290665
20180615,1.15629,1.16269,1.15432,1.16059,250768
